web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Arrizabalaga,CHE,GKP,0.0,5.0,0.2,0,0,0.0,0.0,0.0,0.0,0,645,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,1,0
Aubameyang,CHE,FWD,0.0,6.5,0.0,0,0,0.0,0.0,0.0,0.0,0,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Azpilicueta,CHE,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Baba,CHE,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
B.Badiashile,CHE,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,35,64,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,Doubtful,0,0,0.0,0.2,3,0,0
Bettinelli,CHE,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,42,55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,1,0
Broja,CHE,FWD,2.3,4.9,0.3,6,7,7.0,36.4,3.2,32.0,17128,3088,0,1,0,0,1,0,0,0,0,0.0,0,0,1,75,0.5,0.02,0.52,0.73,100.0,100.0,Available,0,0,2.3,2.8,3,0,1
Chalobah,CHE,DEF,0.0,4.3,0.1,0,0,0.0,0.0,0.0,0.0,43,152,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,Doubtful,0,0,0.0,0.2,3,0,0
Chilwell,CHE,DEF,0.0,5.5,11.6,0,15,28.1,57.0,136.4,88.0,293,369042,2,0,1,5,1,0,0,0,0,0.0,3,0,4,334,0.85,1.27,2.12,4.08,0.0,0.0,Injured,0,0,0.0,0.0,3,0,1
Chukwuemeka,CHE,MID,0.0,4.3,1.4,0,6,9.9,34.8,25.1,39.0,48055,17780,0,1,0,2,0,0,0,0,0,0.0,2,0,2,125,0.08,0.19,0.27,1.96,75.0,75.0,Doubtful,0,0,0.0,0.4,3,0,1
Colwill,CHE,DEF,6.7,4.6000000000000005,4.9,12,31,27.6,123.8,57.5,95.0,99512,22230,3,0,1,6,3,0,0,0,0,0.0,0,0,7,619,0.84,0.28,1.12,7.44,0.0,0.0,Available,0,1,6.7,7.2,3,0,1
Cucurella,CHE,DEF,1.7,4.800000000000001,0.5,5,5,2.0,17.4,2.2,0.0,4376,1266,0,0,0,0,1,0,0,0,0,0.0,1,0,1,90,0.0,0.0,0.0,1.08,100.0,100.0,Available,0,0,1.7,2.2,3,0,0
Enzo,CHE,MID,3.0,4.9,3.4,3,14,41.6,103.2,219.2,96.0,11690,14815,0,0,0,5,4,0,0,1,0,1.0,2,0,7,597,1.97,1.45,3.42,6.72,0.0,0.0,Available,0,0,3.0,3.5,3,0,0
D.D.Fofana,CHE,FWD,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
W.Fofana,CHE,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,28,66,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Gallagher,CHE,MID,2.7,5.4,0.4,3,16,27.6,107.4,98.6,70.0,2657,1494,0,0,0,5,3,0,0,0,0,0.0,1,0,7,585,0.52,0.76,1.28,6.54,0.0,0.0,Available,0,0,2.7,3.2,3,0,0
Gusto,CHE,DEF,1.3,4.2,8.9,0,22,18.0,85.4,67.1,27.0,6609,132948,2,0,2,4,2,0,0,0,0,0.0,0,1,5,409,0.08,0.39,0.47,5.1,0.0,0.0,Suspended,0,1,0.0,0.0,3,0,2
James,CHE,DEF,0.0,5.300000000000001,3.3,0,2,5.0,11.4,35.9,3.0,1171,10381,0,0,0,1,0,0,0,0,0,0.0,0,0,1,75,0.03,0.42,0.45,1.23,50.0,0.0,Doubtful,0,0,0.0,0.2,3,0,0
Lukaku,CHE,FWD,0.0,6.800000000000001,0.3,0,0,0.0,0.0,0.0,0.0,0,594,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Madueke,CHE,MID,0.3,5.300000000000001,0.1,1,3,4.3,7.2,10.4,26.0,306,250,0,0,0,1,0,0,0,0,0,0.0,0,0,0,44,0.07,0.13,0.2,0.99,100.0,100.0,Available,0,0,0.3,0.8,3,0,0
Mudryk,CHE,MID,3.7,6.300000000000001,0.9,6,14,20.6,62.0,76.8,67.0,8832,3293,0,1,0,2,2,0,0,0,0,0.0,1,0,3,234,0.69,0.79,1.48,1.98,75.0,100.0,Doubtful,0,0,3.7,3.2,3,0,1
N.Jackson,CHE,FWD,0.7,6.9,5.6,0,12,38.4,75.8,77.2,234.0,9532,48886,1,1,0,5,3,0,0,0,0,0.0,5,0,6,509,3.68,0.72,4.4,5.66,100.0,0.0,Available,0,0,0.0,1.2,3,0,1
Nkunku,CHE,FWD,0.0,7.300000000000001,0.5,0,0,0.0,0.0,0.0,0.0,197,1137,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Pulisic,CHE,MID,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
M.Sarr,CHE,DEF,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,140,268,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Slonina,CHE,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,96,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,1,0
Sterling,CHE,MID,1.3,7.1000000000000005,10.1,0,29,52.2,116.0,149.3,257.0,18515,168583,3,2,1,6,2,0,0,0,0,0.0,2,0,6,555,1.74,1.16,2.9,7.17,0.0,0.0,Available,0,1,1.3,1.8,3,0,3
T.Silva,CHE,DEF,5.3,5.0,3.7,8,27,27.2,185.4,53.6,32.0,13812,8282,2,0,0,6,3,0,0,0,0,0.0,0,0,7,630,0.1,0.2,0.3,7.53,0.0,0.0,Available,0,0,5.3,5.8,3,0,0
Ziyech,CHE,MID,0.0,5.4,0.1,0,0,0.0,0.0,0.0,0.0,0,126,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Palmer,CHE,MID,2.3,4.9,0.4,5,9,14.0,27.8,74.8,39.0,16303,3062,0,0,1,1,1,0,0,0,0,0.0,1,0,1,164,0.4,0.6,1.0,2.52,0.0,0.0,Available,0,0,2.3,2.8,3,0,1
Ângelo,CHE,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Maatsen,CHE,MID,0.7,5.2,0.1,1,4,6.0,10.8,33.5,15.0,246,190,0,0,0,0,0,0,0,0,0,0.0,1,0,0,80,0.4,0.14,0.54,1.29,0.0,0.0,Available,0,0,0.7,1.2,3,0,0
Disasi,CHE,DEF,4.3,5.1000000000000005,6.8,6,32,25.6,148.4,33.6,74.0,30388,26871,3,1,0,6,3,0,0,0,0,0.0,2,0,7,630,0.77,0.92,1.69,7.53,0.0,0.0,Available,0,1,4.3,4.8,3,0,1
Ugochukwu,CHE,MID,1.7,4.4,0.3,1,7,4.2,22.6,17.9,2.0,4053,2305,0,0,0,1,1,0,0,0,0,0.0,0,0,1,132,0.0,0.08,0.08,2.04,0.0,0.0,Available,0,0,1.7,2.2,3,0,0
Burstow,CHE,FWD,0.0,4.5,0.1,0,2,0.3,0.4,0.6,2.0,0,320,0,0,0,1,0,0,0,0,0,0.0,0,0,0,8,0.0,0.0,0.0,0.9,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Bergström,CHE,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,67,58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,1,0
Lavia,CHE,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,14,29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Humphreys,CHE,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Deivid,CHE,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,437,488,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Beach,CHE,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,81,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,1,0
Diego Moreira,CHE,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Petrovic,CHE,GKP,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,97,116,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,1,0
Gilchrist,CHE,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,184,80,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Stutter,CHE,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,293,202,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,3,0,0
Matos,CHE,MID,0.3,4.5,0.0,1,1,0.0,0.0,0.0,0.0,106,51,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.3,0.8,3,0,0
Brooking,CHE,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,56,13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.2,1.7,3,0,0
Holding,CRY,DEF,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,227,431,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
Ahamada,CRY,MID,0.3,4.4,0.1,0,3,1.0,6.0,4.3,0.0,20,991,0,0,0,2,0,0,0,0,0,0.0,0,0,0,36,0.0,0.02,0.02,1.88,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Andersen,CRY,DEF,7.3,4.800000000000001,12.2,15,45,46.1,248.2,111.4,102.0,292446,21714,9,2,0,7,3,0,0,0,0,0.0,0,0,7,630,0.71,0.52,1.23,10.29,0.0,0.0,Available,1,3,6.8,7.3,3,0,2
J.Ayew,CRY,MID,2.0,5.5,0.4,3,20,34.9,99.4,110.6,138.0,2321,1600,0,0,2,4,3,0,0,0,0,0.0,2,0,7,564,0.95,0.51,1.46,7.38,100.0,100.0,Available,0,0,1.5,2.0,3,0,2
Clyne,CRY,DEF,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,173,293,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,0,0
C.Doucouré,CRY,MID,2.3,5.0,0.1,3,15,20.2,113.8,65.9,21.0,1137,550,0,0,0,6,3,0,0,0,0,0.0,2,0,7,630,0.12,0.47,0.59,9.65,100.0,100.0,Available,0,0,1.8,2.3,3,0,0
Ebiowei,CRY,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,148,126,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,-0.5,0.0,3,0,0
Edouard,CRY,FWD,3.3,5.5,3.7,0,34,51.8,172.0,68.5,276.0,5770,76885,6,4,0,4,2,0,0,0,0,2.0,0,0,6,518,2.8,0.28,3.08,6.2,50.0,0.0,Doubtful,0,0,0.0,1.6,3,0,4
Eze,CRY,MID,3.3,6.2,7.2,6,25,60.9,142.0,282.4,184.0,30479,70138,1,1,1,7,3,0,0,0,0,1.0,1,0,7,627,2.3,1.8,4.1,10.06,50.0,0.0,Doubtful,0,0,2.8,1.6,3,0,2
Guaita,CRY,GKP,0.0,4.4,0.3,0,0,0.0,0.0,0.0,0.0,0,1634,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,1,0
Guéhi,CRY,DEF,5.0,4.5,1.6,7,26,16.1,134.2,18.4,8.0,18265,4917,3,0,0,4,3,0,0,0,0,0.0,0,0,6,540,0.15,0.15,0.3,7.08,100.0,100.0,Available,0,0,4.5,5.0,3,0,0
Hughes,CRY,MID,2.0,4.9,0.0,2,7,12.6,73.8,33.0,20.0,61,26,0,0,0,4,2,0,0,0,0,0.0,2,0,3,271,0.14,0.06,0.2,6.01,100.0,100.0,Available,0,0,1.5,2.0,3,0,0
Johnstone,CRY,GKP,6.0,4.5,1.9,9,29,10.6,106.2,0.0,0.0,30051,18477,3,0,0,7,3,15,0,0,0,0.0,0,0,7,630,0.0,0.0,0.0,10.29,0.0,0.0,Available,0,1,5.5,6.0,3,1,0
Lerma,CRY,MID,0.0,4.7,0.1,0,9,20.7,72.8,79.6,54.0,12,1009,0,0,0,4,1,0,0,0,0,0.0,0,0,4,360,0.18,0.36,0.54,4.8,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Mateta,CRY,FWD,2.7,4.9,0.6,2,16,14.6,65.4,57.4,23.0,11485,5183,0,0,3,4,1,0,0,0,0,0.0,0,0,1,213,0.06,0.39,0.45,5.82,0.0,0.0,Available,0,0,2.2,2.7,3,0,3
Matthews,CRY,GKP,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,92,272,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,1,0
Mitchell,CRY,DEF,4.0,4.5,1.3,6,28,19.4,114.0,62.7,18.0,22363,6449,2,0,1,7,3,0,0,0,0,0.0,1,0,7,630,0.03,0.43,0.46,10.29,100.0,100.0,Available,0,0,3.5,4.0,3,0,1
O'Brien,CRY,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,157,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Olise,CRY,MID,0.0,5.800000000000001,0.1,0,0,0.0,0.0,0.0,0.0,53,225,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Plange,CRY,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,51,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
C.Richards,CRY,DEF,0.7,3.9000000000000004,0.5,1,2,1.9,18.6,0.2,0.0,2701,1659,0,0,0,3,0,0,0,0,0,0.0,0,0,1,92,0.0,0.0,0.0,3.44,0.0,0.0,Available,0,0,0.2,0.7,3,0,0
Riedewald,CRY,MID,0.3,4.4,0.1,1,1,0.3,1.4,0.0,2.0,417,300,0,0,0,0,0,0,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.39,100.0,75.0,Available,0,0,-0.2,0.3,3,0,0
Schlupp,CRY,MID,2.7,4.9,0.1,3,17,26.1,67.2,103.6,91.0,844,575,0,0,0,6,3,0,0,0,0,0.0,0,0,7,539,0.38,0.36,0.74,8.68,0.0,0.0,Available,0,0,2.2,2.7,3,0,0
Tomkins,CRY,DEF,0.0,4.0,0.6,0,1,0.0,0.2,0.0,0.0,45,2870,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Ward,CRY,DEF,3.7,4.5,0.3,5,21,11.5,90.0,12.1,13.0,1125,673,0,0,0,7,3,0,0,0,0,0.0,3,0,7,622,0.49,0.07,0.56,10.29,0.0,0.0,Available,0,0,3.2,3.7,3,0,0
Whitworth,CRY,GKP,0.0,4.0,1.2,0,0,0.0,0.0,0.0,0.0,253,1944,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,0.0,3,1,0
Henderson,CRY,GKP,0.0,4.5,0.3,0,0,0.0,0.0,0.0,0.0,79,2491,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,1,0
Matheus França,CRY,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,21,31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Rak-Sakyi,CRY,MID,0.7,4.5,0.0,0,3,3.2,5.0,11.3,15.0,188,114,0,0,0,1,0,0,0,0,0,0.0,0,0,0,9,0.02,0.08,0.1,0.64,0.0,0.0,Available,0,0,0.2,0.7,3,0,0
Gordon,CRY,FWD,0.0,4.5,0.1,0,0,0.0,0.0,0.0,0.0,0,224,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Ola-Adebomi,CRY,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,367,55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.7,1.2,3,0,0
Ozoh,CRY,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,59,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.7,1.2,3,0,0
André Gomes,EVE,MID,0.0,4.4,0.2,0,0,0.0,0.0,0.0,0.0,35,1230,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Branthwaite,EVE,DEF,1.3,4.0,0.6,1,5,13.8,98.0,7.6,32.0,8975,4366,0,0,0,7,0,0,0,0,0,0.0,3,0,5,450,0.24,0.16,0.4,5.35,100.0,100.0,Available,0,0,1.8,1.3,3,0,0
Calvert-Lewin,EVE,FWD,4.0,5.800000000000001,1.2,6,13,18.7,72.6,18.0,99.0,27615,7260,0,2,0,5,0,0,0,0,0,1.0,0,0,2,178,2.1,0.03,2.13,4.02,100.0,100.0,Available,0,0,4.5,4.0,3,0,2
Coleman,EVE,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,20,82,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Dele,EVE,MID,0.0,4.800000000000001,0.0,0,0,0.0,0.0,0.0,0.0,28,54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
A.Doucoure,EVE,MID,4.3,5.5,0.9,4,27,53.6,133.6,168.1,233.0,10913,8493,2,2,1,12,0,0,0,0,0,0.0,1,0,7,588,2.42,0.51,2.93,9.96,0.0,0.0,Available,0,0,4.8,4.3,3,0,3
Garner,EVE,MID,3.3,4.9,0.1,2,17,30.7,81.4,171.2,55.0,1093,927,2,0,1,11,0,0,0,0,0,0.0,1,0,6,526,0.87,1.56,2.43,8.29,0.0,0.0,Available,0,0,3.8,3.3,3,0,1
Gbamin,EVE,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Godfrey,EVE,DEF,0.0,4.4,0.1,0,1,0.0,0.0,0.0,0.0,131,380,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.37,0.0,0.0,Available,0,0,0.5,0.0,3,0,0
Gray,EVE,MID,0.0,5.300000000000001,0.1,0,0,0.0,0.0,0.0,0.0,0,482,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Gana,EVE,MID,1.7,4.9,0.0,1,11,17.7,69.0,82.9,25.0,79,175,0,0,0,10,0,0,0,0,0,0.0,1,0,7,540,0.24,0.38,0.62,8.6,0.0,0.0,Available,0,0,2.2,1.7,3,0,0
Holgate,EVE,DEF,0.0,4.0,0.7,0,0,0.0,0.0,0.0,0.0,0,3505,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Keane,EVE,DEF,0.0,4.4,0.2,0,2,6.8,27.8,2.3,38.0,193,682,0,0,0,5,0,0,0,0,0,0.0,1,0,2,181,0.04,0.03,0.07,4.89,0.0,0.0,Available,0,0,0.5,0.0,3,0,0
McNeil,EVE,MID,3.0,5.4,0.1,2,10,13.9,43.6,62.0,33.0,732,921,0,0,1,4,0,0,0,0,0,0.0,0,0,3,275,0.31,1.06,1.37,3.43,100.0,100.0,Available,0,0,3.5,3.0,3,0,1
Mykolenko,EVE,DEF,2.0,4.3,0.2,2,6,13.6,66.4,43.5,26.0,2400,1064,1,0,0,4,0,0,0,0,0,0.0,0,0,3,270,0.16,0.24,0.4,2.95,100.0,75.0,Available,0,0,1.9,2.0,3,0,0
Onana,EVE,MID,2.0,4.9,0.2,2,14,24.3,68.8,94.2,78.0,421,777,0,0,0,12,0,0,0,0,0,0.0,0,0,7,616,0.74,0.82,1.56,9.83,0.0,0.0,Available,0,0,2.5,2.0,3,0,0
Patterson,EVE,DEF,0.7,4.5,0.2,1,11,18.1,84.4,77.0,18.0,388,1560,2,0,1,8,0,0,0,0,0,0.0,1,0,4,375,0.34,0.64,0.98,7.01,0.0,0.0,Available,0,0,1.2,0.7,3,0,1
Pickford,EVE,GKP,2.0,4.4,8.9,1,11,14.5,126.2,20.0,0.0,6282,67071,0,0,0,12,0,16,1,0,0,0.0,1,0,7,630,0.0,0.06,0.06,9.96,0.0,0.0,Available,0,0,2.5,2.0,3,1,0
Simms,EVE,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,491,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Tarkowski,EVE,DEF,5.7,4.4,3.3,1,22,33.0,185.2,69.9,74.0,27062,23308,3,1,1,12,0,0,0,0,0,0.0,0,0,7,630,0.65,0.82,1.47,9.59,100.0,100.0,Available,0,1,6.2,5.7,3,0,2
J.Virginia,EVE,GKP,0.0,3.9000000000000004,0.7,0,0,0.0,0.0,0.0,0.0,3157,3092,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.0,3,1,0
Lonergan,EVE,GKP,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,61,155,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.0,3,1,0
Young,EVE,DEF,1.0,4.4,0.5,1,8,23.3,77.4,143.8,11.0,869,2856,0,0,0,12,0,0,0,0,0,0.0,2,0,7,613,0.08,0.69,0.77,9.96,0.0,0.0,Available,0,0,1.5,1.0,3,0,0
Danjuma,EVE,MID,1.3,5.5,0.2,1,15,27.1,57.0,41.4,172.0,1113,2678,0,1,0,7,0,0,0,0,0,0.0,0,0,3,359,1.8,0.18,1.98,5.44,100.0,100.0,Available,0,0,1.8,1.3,3,0,1
Dobbin,EVE,MID,0.0,4.5,0.1,0,5,5.1,13.2,13.0,25.0,218,416,0,0,0,2,1,0,0,0,0,0.0,0,0,1,117,0.07,0.0,0.07,1.73,0.0,0.0,Available,0,0,0.5,0.0,3,0,0
Y. Chermiti,EVE,FWD,0.3,4.9,0.0,0,1,0.7,0.0,1.6,7.0,121,271,0,0,0,1,0,0,0,0,0,0.0,1,0,0,26,0.06,0.03,0.09,0.57,100.0,100.0,Available,0,0,0.8,0.3,3,0,0
Cannon,EVE,FWD,0.0,4.5,0.0,0,1,0.0,0.0,0.0,0.0,0,84,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.28,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Onyango,EVE,MID,0.0,4.5,0.0,0,1,0.0,0.0,0.0,0.0,73,78,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,0.0,3,0,0
Harrison,EVE,MID,0.3,5.5,0.0,1,1,4.4,12.8,29.3,2.0,269,169,0,0,0,0,0,0,0,0,0,0.0,0,0,0,45,0.0,0.12,0.12,0.09,100.0,100.0,Available,0,0,0.8,0.3,3,0,0
Beto,EVE,FWD,1.7,6.0,0.3,1,7,14.2,20.6,52.5,73.0,1357,5794,0,0,0,3,1,0,0,0,0,0.0,0,0,3,247,1.06,0.08,1.14,2.29,0.0,0.0,Available,0,0,2.2,1.7,3,0,0
